,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
10,100872,2019-02-28 05:39:30,213180742685905,fraud_Dare-Marvin,entertainment,86.48,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,9041853e89f7e91022ef857d2b4da1d4,1330493970,41.247856,-124.224617,0
11,151037,2019-03-22 18:14:41,375534208663984,fraud_Stark-Batz,entertainment,77.07,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,2f5fce798595a210068109e155903296,1332440081,39.196999,-80.06209100000001,0
12,885082,2019-12-23 02:24:22,4623560839669,"fraud_Hayes, Marquardt and Dibbert",misc_net,1.69,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,518312a7a802de236757259ddc05407e,1356229462,42.555845,-94.273171,0
13,583194,2019-09-04 07:40:14,30551643947183,"fraud_Rodriguez, Yost and Jenkins",misc_net,48.35,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,05b096d85ce903b310510f59a2580afb,1346744414,35.971603,-81.49502700000001,0
14,371207,2019-06-21 04:58:46,4209696857872688515,fraud_Harber Inc,gas_transport,37.65,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,364ca9f700aa59b077761faef16f4d04,1340254726,38.365887,-87.673784,0
15,451804,2019-07-20 01:06:36,30074693890476,fraud_Paucek-Wiza,grocery_net,41.4,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,a6fbbd4fbce2d4ea54a34309e52aa9fe,1342746396,38.861346000000005,-100.386995,0
16,363684,2019-06-17 18:46:31,6011329966782895,fraud_Baumbach Ltd,personal_care,123.45,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,0209098b8c9b26a8ff3fc9d988c04175,1339958791,36.38912,-96.027604,0
17,996701,2020-02-11 22:09:45,4997733566924489,fraud_Skiles LLC,home,248.97,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,05faf3dc8755fb853a0d7f5a91dee43c,1360620585,45.192725,-92.008285,1
18,1148913,2020-04-24 02:59:46,213191402330021,fraud_Cummings Group,grocery_net,60.22,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,364f7488ccd0f433d84ddb80f3e4d153,1366772386,43.833832,-88.159625,0
19,1127524,2020-04-14 08:05:53,4666314527820883145,fraud_Gislason Group,misc_pos,33.47,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,7ce6edd49bae1c4f6e0464cfa02cfdbc,1365926753,41.465569,-99.311407,0
20,5121,2019-01-04 07:46:22,213112402583773,"fraud_Lockman, West and Runte",grocery_pos,104.45,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,79899db4f9af9ca8d44dbd6daf1ba98b,1325663182,34.198571,-82.246753,0
21,154309,2019-03-23 23:32:05,3502088871723054,fraud_Rippin-VonRueden,health_fitness,85.8,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,ed9826ab4d7a8f4e349a836f0b406651,1332545525,38.78772,-77.596665,0
22,63704,2019-02-07 08:06:32,342952484382519,fraud_Hackett-Lueilwitz,grocery_pos,83.83,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,0d51ab1254fb3f3f2c247cddca13fa01,1328601992,41.850307,-73.893467,0
23,1105098,2020-04-05 05:07:23,4710826438164847414,fraud_Auer-Mosciski,grocery_pos,112.59,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,5a3357d316020b118d885de2717ddffb,1365138443,47.96015,-109.390809,0
24,268094,2019-05-12 22:19:08,5154903938030655,fraud_Goyette-Gerhold,kids_pets,63.1,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,466d3311d08c869a1f9dc58bbb9f3d76,1336861148,37.357826,-80.568842,0
25,921147,2019-12-30 21:21:31,4189814094741,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,86.48,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,d06f2f72665409b92a5bcf6334422461,1356902491,33.533502,-85.331582,0
26,291362,2019-05-23 15:35:44,4890424426862856940,fraud_Cormier LLC,shopping_net,4.48,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,79adfc9cbd76980882b92b9ae636c026,1337787344,38.657026,-121.512734,0
27,325036,2019-06-03 23:49:47,36581538659449,fraud_Dickinson Ltd,misc_pos,531.63,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1991-01-28,81147f0cc1d6da56e1759ab2df79386f,1338767387,34.404855,-85.662074,0
28,637223,2019-09-28 15:58:38,4671727014157745,fraud_Hills-Boyer,personal_care,82.29,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,90c9ca66b2030ce932997f1c2139c6ad,1348847918,41.729714,-86.46378100000001,0
29,632950,2019-09-26 15:11:50,4481131401752,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,18.28,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,be7f25cb7e59880bf31f0c525c924356,1348672310,41.904566,-71.02445999999999,0
30,455048,2019-07-21 00:24:37,4128730454058057622,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,150.85,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,97a94f74a6001b17d7268604455dc83a,1342830277,30.521341,-95.86932,0
31,459365,2019-07-22 02:48:10,3593399694467427,fraud_Balistreri-Nader,misc_pos,9.55,Douglas,Smith,M,85932 Marc Throughway Apt. 080,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,1964-08-18,f22ba47bd26e39c2c12b6158267d6eca,1342925290,43.99732,-78.49954100000001,0
32,274832,2019-05-16 05:18:22,30428204673351,"fraud_Huel, Hammes and Witting",grocery_pos,98.42,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,e75335e79728f612cf3d130adbb0e46f,1337145502,41.137557,-76.588732,0
33,255341,2019-05-06 22:49:51,6526448584969862,fraud_Stark-Koss,home,25.94,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964-02-18,6578034460b3dda970205ef7a842a3b9,1336344591,39.922697,-73.135768,0
34,505056,2019-08-07 09:43:50,371226440126102,fraud_Bradtke PLC,grocery_pos,105.04,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,2617c6824bf5baf5854eed59b8c394c1,1344332630,39.874532,-89.086056,0
35,209825,2019-04-17 05:06:32,4198470814557,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,68.19,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,16cff7ce68b5b5b690d252b5f5ed2972,1334639192,41.331999,-94.455888,0
36,926054,2020-01-01 22:36:51,4396682467723,"fraud_Langworth, Boehm and Gulgowski",shopping_net,834.49,Scott,Cole,M,646 Louis Fort Apt. 665,North Las Vegas,NV,89084,36.2815,-115.1482,214518,Catering manager,1960-01-16,09eaa5ad09ca0c4836ec2596095ad9cc,1357079811,36.688314,-114.686106,1
37,314402,2019-06-01 04:13:27,4451952084362894,fraud_Kihn Inc,shopping_pos,124.31,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,e31c15c93c3d5d9ae130b5926f1dd842,1338524007,34.56665,-101.453806,0
38,831876,2019-12-11 09:50:44,341283058448499,fraud_Kuhic LLC,shopping_net,1.99,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,0f5f18b83a455c9e8784fe655ed0aa89,1355219444,30.427596,-84.473697,0
39,911133,2019-12-29 07:41:24,4128027264554082,fraud_Cole PLC,grocery_pos,129.71,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,24b754759a084d5f403f9b4037b933ff,1356766884,40.631281,-82.24964200000001,0
40,1157397,2020-04-27 18:47:20,344709867813900,fraud_Heaney-Marquardt,entertainment,28.71,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,1e6d9435086be2874d2a6f62e0793689,1367088440,26.945051,-81.951545,0
41,142530,2019-03-18 08:45:25,3559160581764413,fraud_Hackett-Lueilwitz,grocery_pos,111.42,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,d4aae7d38d89135153abe12be54eb2ba,1332060325,42.235691,-78.857414,0
42,783423,2019-11-30 22:37:53,3562264947797243,fraud_Corwin-Gorczany,misc_net,678.31,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,9ce52886436d0ebbf56bdc075a57412d,1354315073,37.298462,-86.023593,1
43,739988,2019-11-11 23:52:41,4500002361389,fraud_Pacocha-Weissnat,kids_pets,18.43,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,2adb5a7abd2be355c0dee34396275470,1352677961,38.366205,-76.023214,0
44,662042,2019-10-09 00:19:33,6011231546538393,fraud_Lockman Ltd,grocery_pos,290.42,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,b981821f9aceef9611943051ae96a29b,1349741973,41.535327,-74.247387,1
45,29260,2019-01-18 07:30:12,4430881574719618,fraud_Schumm PLC,shopping_net,6.3,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,65f5cd50031ab35042ccf61867e5a362,1326871812,39.184368,-107.434173,0
46,398260,2019-06-30 15:34:55,30238755902988,"fraud_Streich, Rolfson and Wilderman",kids_pets,6.44,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,484021f85b15d2bbfc78a957da071906,1341070495,30.776681,-96.809581,0
47,996966,2020-02-12 03:37:27,4997733566924489,fraud_Bradtke PLC,grocery_pos,353.7,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,58ff75d4efbb58f99985a50a4c34f4d7,1360640247,45.383227000000005,-93.504775,1
48,472751,2019-07-27 12:16:15,4587657402165341815,"fraud_Labadie, Treutel and Bode",shopping_net,7.57,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,f197f076317864fa2a773d31f8afb371,1343391375,40.934016,-87.69825,0
49,307066,2019-05-28 22:49:43,561942763351,fraud_Pacocha-Weissnat,kids_pets,97.8,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,2c716137594b600935c47b4040b2e696,1338245383,38.150893,-76.104242,0
50,446864,2019-07-17 22:01:10,676369110710,fraud_Gottlieb-Hansen,personal_care,86.21,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,1b7d289a981ecc4e3bfc3badd3a67b89,1342562470,42.837184,-82.766827,0
51,578238,2019-09-02 01:24:46,30373802285317,fraud_Koepp-Witting,grocery_pos,325.11,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,e43da066c823aa1cd54c2361092fd1a3,1346549086,34.628466,-117.159585,1
52,134100,2019-03-15 01:42:20,3576144910346950,fraud_Friesen-D'Amore,gas_transport,50.46,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,505efc094ac547f4483d9b440303fedb,1331775740,66.276922,-155.9746,0
53,100422,2019-02-28 22:26:03,4642894980163,fraud_Herman Inc,misc_pos,8.66,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,76e82bcca3f680faf91b03804214c5bd,1330467963,40.039151,-95.636313,1
54,590222,2019-09-07 19:52:02,4900628639996,"fraud_Runolfsdottir, Mueller and Hand",entertainment,7.84,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,43c13227acca26cb90cfe9b8f9ca2894,1347047522,33.793021,-118.284455,0
55,783905,2019-12-01 00:32:10,3560725013359375,fraud_Kris-Weimann,misc_net,8.86,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,1791b173278f056575f91d666a700a6b,1354321930,32.751527,-102.958242,0
56,296258,2019-05-25 15:41:42,374125201044065,"fraud_Champlin, Rolfson and Connelly",travel,8.82,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,fc80ca0f9c9eea1d1b8b16080a80e8fb,1337960502,39.307278,-76.61843499999999,0
57,34105,2019-01-21 05:58:11,4254074738931278,fraud_Wiza LLC,misc_pos,8.96,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,6511ff545c42d47cc63fdf560e926340,1327125491,41.404848,-77.660584,0
58,222163,2019-04-22 12:30:37,3551217896304745,fraud_Goyette Inc,shopping_net,7.14,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,588734f0f6575c89c1a8ecac33264a77,1335097837,43.611396,-75.127123,0
59,637823,2019-09-28 20:13:15,2720830304681674,fraud_Schimmel-Olson,kids_pets,49.21,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,315606f6fcbdedac808521fdc0e5b164,1348863195,35.611348,-86.500744,0
60,86325,2019-02-20 03:28:01,375534208663984,"fraud_Cremin, Hamill and Reichel",misc_pos,31.05,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,9c1d636992ba102f8ca9c6f2709066a8,1329708481,38.112509,-79.537032,0
61,575573,2019-09-01 11:59:55,4635330563105903,fraud_Bauch-Raynor,grocery_pos,153.38,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,14be599e27378680e9f4ae64f6acff66,1346500795,39.318928,-77.121459,0
62,177386,2019-04-02 17:24:32,4587577161160601,"fraud_Lowe, Dietrich and Erdman",kids_pets,5.45,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,5290483f940dcccddf1eb6685e88b5d7,1333387472,43.606226,-68.857958,0
63,836086,2019-12-12 14:37:52,503874407318,fraud_Block Group,misc_pos,53.5,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,3812443b6052d9155523a21fc1bb0acf,1355323072,28.828914,-98.127069,0
64,851520,2019-12-15 18:46:49,4383521454815,"fraud_Bahringer, Bergnaum and Quitzon",home,26.54,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,8932f8407feb42b5aefb40ee3494baa6,1355597209,39.40972,-86.79668199999999,0
65,1145504,2020-04-21 23:21:36,4642255475285942,"fraud_Turner, Ruecker and Parisian",misc_pos,9.7,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,58b199681d1c6c08c294c19fb1461941,1366586496,39.734471,-109.893507,0
66,1032590,2020-03-03 16:42:29,3511378610369890,"fraud_Kihn, Abernathy and Douglas",shopping_net,8.66,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,915a38814f355a2476e7682d00801bbd,1362328949,35.739314,-85.860235,0
67,703735,2019-10-27 15:15:40,4228411452607671,fraud_Barton LLC,kids_pets,135.61,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,f08a279d2bba5a772028724be3e48f68,1351350940,45.109052,-69.039919,0
68,1201703,2020-05-17 17:10:25,213186334552049,fraud_Ernser-Feest,home,1.77,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,ed25abe7c6cf503d06d34a62e98e55e7,1368810625,42.647666,-80.21311999999999,0
69,740218,2019-11-12 04:38:32,4826655832045236,fraud_Stracke-Lemke,grocery_pos,325.04,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,16dc08259c8061d63619a0a1dba46c0d,1352695112,41.481418,-70.97643599999999,1
70,152042,2019-03-23 04:48:10,30343344410970,fraud_Dooley Inc,shopping_pos,8.4,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,da5ed290253c634201752fcbd182a764,1332478090,42.454294,-78.860776,0
71,776887,2019-11-29 04:55:38,372520049757633,"fraud_Tromp, Kerluke and Glover",grocery_net,14.95,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,60d865a25180a11acbcf17c548ec88e0,1354164938,48.803684,-93.53426,0
72,471028,2019-07-26 20:21:21,374930071163758,fraud_Harris Group,food_dining,108.86,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,fdd8e025a9d219b2407c402177ff085a,1343334081,43.060156,-83.631212,0
73,610080,2019-09-16 04:02:42,6554245334757802,fraud_Marks Inc,gas_transport,69.28,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,0e38873a426fb68d8156d574d2a1a074,1347768162,33.713553999999995,-117.454412,0
74,299735,2019-05-26 14:45:04,4769426683924058915,fraud_Shields-Wunsch,health_fitness,31.06,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,53fdc10637d5e732c075e2cbd9b41de5,1338043504,40.987713,-78.26032,0
75,514232,2019-08-10 22:39:01,3500969075198072,fraud_Gerlach Inc,shopping_net,1088.07,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,959118674a067d41ee041b441ac48538,1344638341,46.356286,-116.904099,1
76,634613,2019-09-27 12:45:40,2703186189652095,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1.5,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,a022fb67a5472840feab851ff6aaf399,1348749940,35.820359,-82.165537,0
77,803495,2019-12-05 07:26:04,30371006069917,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,22.98,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,09f119c5529edd7d24ee36bd911904c1,1354692364,38.411119,-88.665377,0
78,541174,2019-08-19 18:48:15,3573030041201292,fraud_Stark-Koss,home,7.59,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,3327697a304b112a4d6ab68d8fa7ffa4,1345402095,39.529987,-109.496834,0
79,874179,2019-12-21 07:11:05,4769426683924058915,"fraud_Lehner, Mosciski and King",misc_net,4.64,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,185fb7ffb58f276c7b135ac9efda2412,1356073865,40.391837,-78.39439200000001,0
80,761105,2019-11-22 05:24:34,4482427013979020,"fraud_Kutch, Hermiston and Farrell",gas_transport,66.28,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,c61bb589bfd8114e6a8afbc16861bffc,1353561874,39.752646,-81.231491,0
81,765552,2019-11-24 03:09:20,3589289942931264,fraud_Luettgen PLC,gas_transport,63.71,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,2055d8860a4e0213c26ea15cf853041b,1353726560,44.340795,-96.691366,0
82,658065,2019-10-07 05:45:24,3575789281659026,fraud_Cartwright-Harris,grocery_pos,101.37,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,a4e57b0cb85292fc9343d4521c175973,1349588724,38.560893,-94.645086,0
83,80238,2019-02-17 10:44:48,30074693890476,fraud_Doyle Ltd,grocery_pos,198.25,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,6677549db0f5cad8b95e523491640a05,1329475488,38.42846,-101.812875,0
84,156448,2019-03-24 17:20:59,2720830304681674,"fraud_Schoen, Nienow and Bauch",personal_care,10.98,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,e300b4b6af59b8ef6d60ee875dd12687,1332609659,36.449562,-86.83491500000001,0
85,1291978,2020-06-19 16:09:47,3535808924394848,fraud_Renner Ltd,home,85.54,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,bae3e89a3b7948a0e7ecaa1d0ed2d8ed,1371658187,39.751489,-88.43842,0
86,439667,2019-07-15 01:59:34,5456776410929288,"fraud_Connelly, Reichert and Fritsch",gas_transport,39.8,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,bc78c7be28e24f3400977921aa825fbb,1342317574,40.54865,-79.86397,0
87,801188,2019-12-04 15:55:00,4610050989831291,fraud_Lynch-Wisozk,home,94.44,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,d4ca0cf94ac52456ed4c49dc6fb974cf,1354636500,42.008356,-80.009905,0
